source,query,name,repo_url,market_url,demo_url,article_url,source_url,license,description,harmony_pc_evidence,open_source_evidence,risk,decision
GitCode,ohos qt,HarmonyOS PC Developer / test1,https://gitcode.com/HarmonyOSPCDeveloper/ohos_Qt5.12.12,,,,https://gitcode.com/HarmonyOSPCDeveloper/ohos_Qt5.12.12,LGPL-3.0,,文本明确命中鸿蒙 PC 关键词: harmonyos pc,GitCode 仓库可访问: https://gitcode.com/HarmonyOSPCDeveloper/ohos_Qt5.12.12; GitCode License: LGPL-3.0; 公开源码仓库: https://gitcode.com/HarmonyOSPCDeveloper/ohos_Qt5.12.12; License 线索: LGPL-3.0; GitCode 来源页面可访问: https://gitcode.com/HarmonyOSPCDeveloper/ohos_Qt5.12.12,构建或运行步骤不完整,kept
GitCode,ohos qt,yuatan666 / qtCreator-OHOS,https://gitcode.com/yuatan666/qtCreator-OHOS,,,,https://gitcode.com/yuatan666/qtCreator-OHOS,NOASSERTION,将 Qt Creator 交叉编译并运行在 OpenHarmony (OHOS) 设备上。,,GitCode 仓库可访问: https://gitcode.com/yuatan666/qtCreator-OHOS; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/yuatan666/qtCreator-OHOS; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/yuatan666/qtCreator-OHOS,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,ohos qt,PERMISSION-DENIED / QtCreator-ohos,https://gitcode.com/PERMISSION-DENIED/QtCreator-ohos,,,,https://gitcode.com/PERMISSION-DENIED/QtCreator-ohos,,,,GitCode 仓库可访问: https://gitcode.com/PERMISSION-DENIED/QtCreator-ohos; 公开源码仓库: https://gitcode.com/PERMISSION-DENIED/QtCreator-ohos; GitCode 来源页面可访问: https://gitcode.com/PERMISSION-DENIED/QtCreator-ohos,License 不明确; 缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,ohos qt,OpenHarmony PC Developer / ohos_Shotcut,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_Shotcut,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_Shotcut,GPL-3.0,"开源跨平台视频编辑器（原 mltframework/shotcut，基于 MLT 框架），因 OHOS 仅提供 Qt 5.15、无法承载其 Qt6 主程序，故以 SHELL 壳形态内置 FFmpeg（arm64）承载真实视频播放。针对运行时白屏补齐缺失依赖 libx264.so.164，最终在鸿蒙 PC 跑通""导入视频—时间轴轨道真实时长与缩略图显示—播放""主流程。",文本明确命中鸿蒙 PC 关键词: openharmony pc; 文本明确命中鸿蒙 PC 关键词: 鸿蒙 pc,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_Shotcut; GitCode License: GPL-3.0; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_Shotcut; License 线索: GPL-3.0; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_Shotcut,构建或运行步骤不完整,kept
GitCode,ohos electron,violincatYJ / ohos-electron-node,https://gitcode.com/violincatYJ/ohos-electron-node,,,,https://gitcode.com/violincatYJ/ohos-electron-node,,本项目提供了HarmonyOS化Electron开发过程中一些常用的三方库、ArkTS调用等的node产物，为无编译条件或者有重复需求的开发者提供遍历。,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/violincatYJ/ohos-electron-node; 公开源码仓库: https://gitcode.com/violincatYJ/ohos-electron-node; GitCode 来源页面可访问: https://gitcode.com/violincatYJ/ohos-electron-node,License 不明确; 缺少明确 PC 运行证据,filtered: score below 40
GitCode,ohos electron,OpenHarmony PC Developer / ohos_electron_chufanglidehuaxue,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_electron_chufanglidehuaxue,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_electron_chufanglidehuaxue,MIT,本项目是一个 Electron 与 OpenHarmony 融合的创新尝试，通过 web_engine 模块将 HTML5 应用运行在鸿蒙桌面环境中。开发者可以使用熟悉的 Web 技术（HTML/CSS/JavaScript）快速开发鸿蒙桌面应用，无需学习复杂的 ArkTS 或 ETS 语言。,文本明确命中鸿蒙 PC 关键词: openharmony pc; 文本明确命中鸿蒙 PC 关键词: 鸿蒙桌面; 发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_electron_chufanglidehuaxue; GitCode License: MIT; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_electron_chufanglidehuaxue; License 线索: MIT; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_electron_chufanglidehuaxue,,kept
GitCode,ohos electron,tak916 / ohos_electron_react_template,https://gitcode.com/tak916/ohos_electron_react_template,,,,https://gitcode.com/tak916/ohos_electron_react_template,,electron鸿蒙化模板+react,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/tak916/ohos_electron_react_template; 公开源码仓库: https://gitcode.com/tak916/ohos_electron_react_template; GitCode 来源页面可访问: https://gitcode.com/tak916/ohos_electron_react_template,License 不明确; 缺少明确 PC 运行证据,filtered: score below 40
GitCode,ohos electron,weixin_62765017 / ohos_keepass_electron,https://gitcode.com/weixin_62765017/ohos_keepass_electron,,,,https://gitcode.com/weixin_62765017/ohos_keepass_electron,,ohos_keepass_electron,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/weixin_62765017/ohos_keepass_electron; 公开源码仓库: https://gitcode.com/weixin_62765017/ohos_keepass_electron; GitCode 来源页面可访问: https://gitcode.com/weixin_62765017/ohos_keepass_electron,License 不明确; 缺少明确 PC 运行证据,filtered: score below 40
GitCode,ohos electron,weixin_62765017 / ohos_shotwell_electron,https://gitcode.com/weixin_62765017/ohos_shotwell_electron,,,,https://gitcode.com/weixin_62765017/ohos_shotwell_electron,,ohos_shotwell_electron,,GitCode 仓库可访问: https://gitcode.com/weixin_62765017/ohos_shotwell_electron; 公开源码仓库: https://gitcode.com/weixin_62765017/ohos_shotwell_electron; GitCode 来源页面可访问: https://gitcode.com/weixin_62765017/ohos_shotwell_electron,License 不明确; 缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,ohos electron,weixin_62765017 / ohos_imv_electron,https://gitcode.com/weixin_62765017/ohos_imv_electron,,,,https://gitcode.com/weixin_62765017/ohos_imv_electron,,ohos_imv_electron,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/weixin_62765017/ohos_imv_electron; 公开源码仓库: https://gitcode.com/weixin_62765017/ohos_imv_electron; GitCode 来源页面可访问: https://gitcode.com/weixin_62765017/ohos_imv_electron,License 不明确; 缺少明确 PC 运行证据,filtered: score below 40
GitCode,ohos electron,weixin_62765017 / ohos_gnote_electron,https://gitcode.com/weixin_62765017/ohos_gnote_electron,,,,https://gitcode.com/weixin_62765017/ohos_gnote_electron,,ohos_gnote_electron,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/weixin_62765017/ohos_gnote_electron; 公开源码仓库: https://gitcode.com/weixin_62765017/ohos_gnote_electron; GitCode 来源页面可访问: https://gitcode.com/weixin_62765017/ohos_gnote_electron,License 不明确; 缺少明确 PC 运行证据,filtered: score below 40
GitCode,ohos electron,violincatYJ / ohos-electron-identification,https://gitcode.com/violincatYJ/ohos-electron-identification,,,,https://gitcode.com/violincatYJ/ohos-electron-identification,,,,GitCode 仓库可访问: https://gitcode.com/violincatYJ/ohos-electron-identification; 公开源码仓库: https://gitcode.com/violincatYJ/ohos-electron-identification; GitCode 来源页面可访问: https://gitcode.com/violincatYJ/ohos-electron-identification,License 不明确; 缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,ohos markdown,lqjmac / electron-markdownify-ohos,https://gitcode.com/lqjmac/electron-markdownify-ohos,,,,https://gitcode.com/lqjmac/electron-markdownify-ohos,MIT,electron-markdownify鸿蒙化迁移,,GitCode 仓库可访问: https://gitcode.com/lqjmac/electron-markdownify-ohos; GitCode License: MIT; 公开源码仓库: https://gitcode.com/lqjmac/electron-markdownify-ohos; License 线索: MIT; GitCode 来源页面可访问: https://gitcode.com/lqjmac/electron-markdownify-ohos,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,ohos markdown,OpenHarmony PC Developer / ohos_gnote_electron,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_gnote_electron,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_gnote_electron,,ohos_gnote_electron 是基于 Electron 框架构建的 OpenHarmony 平台笔记应用，提供跨端同步、富文本编辑与 Markdown 支持的桌面级笔记管理体验。,文本明确命中鸿蒙 PC 关键词: openharmony pc,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_gnote_electron; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_gnote_electron; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_gnote_electron,License 不明确; 构建或运行步骤不完整,filtered: score below 40
GitCode,HarmonyOS PC terminal,HarmonyOS_Samples / ohaudio-record-pcm,https://gitcode.com/HarmonyOS_Samples/ohaudio-record-pcm,,,,https://gitcode.com/HarmonyOS_Samples/ohaudio-record-pcm,,该示例展示了使用OHAudio录制PCM音频,,GitCode 仓库可访问: https://gitcode.com/HarmonyOS_Samples/ohaudio-record-pcm; 公开源码仓库: https://gitcode.com/HarmonyOS_Samples/ohaudio-record-pcm; GitCode 来源页面可访问: https://gitcode.com/HarmonyOS_Samples/ohaudio-record-pcm,License 不明确; 缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,HarmonyOS PC DevEco,HarmonyOS_Samples / MultiDeviceCommunication,https://gitcode.com/HarmonyOS_Samples/MultiDeviceCommunication,,,,https://gitcode.com/HarmonyOS_Samples/MultiDeviceCommunication,NOASSERTION,基于自适应和响应式布局，实现一次开发，多端部署-即时通讯类应用，视觉、控件等符合设计规范，并包含键鼠适配、横屏适配等。,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/HarmonyOS_Samples/MultiDeviceCommunication; GitHub 上游/导入仓库: https://gitcode.com/HarmonyOS_Codelabs/MultiDeviceCommunication.git; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/HarmonyOS_Samples/MultiDeviceCommunication; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/HarmonyOS_Samples/MultiDeviceCommunication,缺少明确 PC 运行证据,filtered: score below 40
GitCode,HarmonyOS PC DevEco,OpenHarmony PC Developer / DevPython-OH,https://gitcode.com/OpenHarmonyPCDeveloper/DevPython-OH,,,,https://gitcode.com/OpenHarmonyPCDeveloper/DevPython-OH,,python启动器，用于在Harmony系统中启动python运行时,文本明确命中鸿蒙 PC 关键词: openharmony pc,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/DevPython-OH; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/DevPython-OH; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/DevPython-OH,License 不明确; 构建或运行步骤不完整,filtered: score below 40
GitCode,HarmonyOS PC DevEco,HarmonyOS_Samples / device-management-collection,https://gitcode.com/HarmonyOS_Samples/device-management-collection,,,,https://gitcode.com/HarmonyOS_Samples/device-management-collection,NOASSERTION,本示例集合设备管理相关（非系统特性）不需要复杂功能展示的模块，展示了各个模块的基础功能。,,GitCode 仓库可访问: https://gitcode.com/HarmonyOS_Samples/device-management-collection; GitHub 上游/导入仓库: https://gitee.com/harmonyos_samples/device-management-collection.git; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/HarmonyOS_Samples/device-management-collection; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/HarmonyOS_Samples/device-management-collection,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,HarmonyOS PC DevEco,HarmonyOS_Samples / multi-device-interaction,https://gitcode.com/HarmonyOS_Samples/multi-device-interaction,,,,https://gitcode.com/HarmonyOS_Samples/multi-device-interaction,NOASSERTION,本实例依托系统级交互归一化能力，实现了跨多端设备的统一交互体验。支持触控屏、触控板、鼠标、键盘等多种输入方式，涵盖基础输入事件、手势识别、拖拽操作及焦点管理等核心交互功能，为多设备交互提供完整示例。,发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/HarmonyOS_Samples/multi-device-interaction; GitHub 上游/导入仓库: https://gitee.com/harmonyos_samples/multi-device-interaction.git; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/HarmonyOS_Samples/multi-device-interaction; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/HarmonyOS_Samples/multi-device-interaction,缺少明确 PC 运行证据,filtered: score below 40
GitCode,HarmonyOS Computer terminal,GitHub 加速计划 / ft / FTXUI,https://gitcode.com/gh_mirrors/ft,,,,https://gitcode.com/gh_mirrors/ft,MIT,计算机：C++ 函数式终端用户界面。爱心：,,GitCode 仓库可访问: https://gitcode.com/gh_mirrors/ft; GitHub 上游/导入仓库: https://github.com/ArthurSonzogni/FTXUI.git; GitCode License: MIT; 公开源码仓库: https://gitcode.com/gh_mirrors/ft; License 线索: MIT; GitCode 来源页面可访问: https://gitcode.com/gh_mirrors/ft,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,HarmonyOS Computer terminal,GitHub 加速计划 / qr / qrcp,https://gitcode.com/gh_mirrors/qr,,,,https://gitcode.com/gh_mirrors/qr,MIT,:zap: 通过扫描二维码，在不离开终端的情况下，将文件从您的电脑无线传输至移动设备。,,GitCode 仓库可访问: https://gitcode.com/gh_mirrors/qr; GitHub 上游/导入仓库: https://github.com/claudiodangelis/qrcp.git; GitCode License: MIT; 公开源码仓库: https://gitcode.com/gh_mirrors/qr; License 线索: MIT; GitCode 来源页面可访问: https://gitcode.com/gh_mirrors/qr,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,HarmonyOS Computer terminal,GitHub 加速计划 / vi / vim-floaterm,https://gitcode.com/gh_mirrors/vi,,,,https://gitcode.com/gh_mirrors/vi,MIT,:computer: Terminal manager for (neo)vim,,GitCode 仓库可访问: https://gitcode.com/gh_mirrors/vi; GitHub 上游/导入仓库: https://github.com/voldikss/vim-floaterm.git; GitCode License: MIT; 公开源码仓库: https://gitcode.com/gh_mirrors/vi; License 线索: MIT; GitCode 来源页面可访问: https://gitcode.com/gh_mirrors/vi,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,HarmonyOS Computer terminal,GitHub 加速计划 / co / computer-agent,https://gitcode.com/gh_mirrors/co,,,,https://gitcode.com/gh_mirrors/co,NOASSERTION,"Desktop app to control your computer with AI using your terminal, browser, mouse & keyboard",,GitCode 仓库可访问: https://gitcode.com/gh_mirrors/co; GitHub 上游/导入仓库: https://github.com/suitedaces/computer-agent.git; GitCode License: NOASSERTION; 公开源码仓库: https://gitcode.com/gh_mirrors/co; License 线索: NOASSERTION; GitCode 来源页面可访问: https://gitcode.com/gh_mirrors/co,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,HarmonyOS Computer terminal,GitHub 加速计划 / tm / tml,https://gitcode.com/gh_mirrors/tm,,,,https://gitcode.com/gh_mirrors/tm,Unlicense,:rainbow::computer::art: A tiny markup language for terminal output. Makes formatting output in CLI apps easier!,,GitCode 仓库可访问: https://gitcode.com/gh_mirrors/tm; GitHub 上游/导入仓库: https://github.com/liamg/tml.git; GitCode License: Unlicense; 公开源码仓库: https://gitcode.com/gh_mirrors/tm; License 线索: Unlicense; GitCode 来源页面可访问: https://gitcode.com/gh_mirrors/tm,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,HarmonyOS Computer terminal,GitHub 加速计划 / so / socli,https://gitcode.com/gh_mirrors/so,,,,https://gitcode.com/gh_mirrors/so,BSD-3-Clause,Stack overflow 命令行客户端。在终端中轻松搜索和浏览 Stack overflow：:computer:,,GitCode 仓库可访问: https://gitcode.com/gh_mirrors/so; GitHub 上游/导入仓库: https://github.com/gautamkrishnar/socli.git; GitCode License: BSD-3-Clause; 公开源码仓库: https://gitcode.com/gh_mirrors/so; License 线索: BSD-3-Clause; GitCode 来源页面可访问: https://gitcode.com/gh_mirrors/so,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
