name,category,status,score,source,repo_url,market_url,demo_url,article_url,license,description,tech_stack,build_method,install_method,harmony_pc_evidence,open_source_evidence,risk,recommendation,last_checked
eclipse-oniro-openharmony/xts_tools,开发工具,buildable,50,GitHub repo search,https://github.com/eclipse-oniro-openharmony/xts_tools,,,,Apache-2.0,Development framework of the acts | acts测试套开发框架,"ArkTS, Electron, C++, Go, HAP, Python","hvigor, ArkTS, Stage Model, npm",HAP,"发现 HAP 安装包或 HAP 安装线索; 发现鸿蒙相关构建/工程线索: hvigor, ArkTS, Stage Model, npm",公开源码仓库: https://github.com/eclipse-oniro-openharmony/xts_tools; LICENSE: Apache-2.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
openharmony/xts_acts,开发工具,buildable,50,GitHub repo search,https://github.com/openharmony/xts_acts,,,,Apache-2.0,暂无描述,"ArkTS, Electron, C++, Go, HAP","hvigor, ArkTS, Stage Model, cmake, npm",HAP,"发现 HAP 安装包或 HAP 安装线索; 发现鸿蒙相关构建/工程线索: hvigor, ArkTS, Stage Model, cmake, npm",公开源码仓库: https://github.com/openharmony/xts_acts; LICENSE: Apache-2.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
fzyzcjy/flutter_rust_bridge,终端与运行环境,buildable,50,GitHub repo search,https://github.com/fzyzcjy/flutter_rust_bridge,,,,MIT,"Flutter/Dart <-> Rust binding generator, feature-rich, but seamless and simple.","ArkTS, Qt, C++, Rust, Flutter, Dart","hvigor, ArkTS, Stage Model, qmake, cmake, npm, cargo",Release,"发现鸿蒙相关构建/工程线索: hvigor, ArkTS, Stage Model, qmake, cmake, npm, cargo",公开源码仓库: https://github.com/fzyzcjy/flutter_rust_bridge; LICENSE: MIT; README 可访问; 源码目录结构可访问; Release 页面可访问: https://github.com/fzyzcjy/flutter_rust_bridge/releases/tag/v2.13.0-beta.2,缺少明确 PC 运行证据; 可能依赖高权限或系统能力,候选观察,2026-06-26
wang-bin/fvp,开发工具,buildable,50,GitHub repo search,https://github.com/wang-bin/fvp,,,,BSD-3-Clause,Flutter video player plugin for all desktop+mobile platforms. download prebuilt examples from github actions. https://pub.dev/packages/fvp,"ArkTS, Qt, C++, Flutter, Dart","hvigor, ArkTS, Stage Model, qmake, cmake, npm",,"发现鸿蒙相关构建/工程线索: hvigor, ArkTS, Stage Model, qmake, cmake, npm",公开源码仓库: https://github.com/wang-bin/fvp; LICENSE: BSD-3-Clause; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
xiaomu120413/harmony-windows-bridge,终端与运行环境,buildable,50,"GitHub repo search, GitHub code search",https://github.com/xiaomu120413/harmony-windows-bridge,,,,MIT,,"ArkTS, C++, HAP","DevEco, hvigor, ArkTS, Stage Model, cmake, npm",HAP,"发现 HAP 安装包或 HAP 安装线索; 发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, cmake, npm",公开源码仓库: https://github.com/xiaomu120413/harmony-windows-bridge; LICENSE: MIT; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据; 可能依赖高权限或系统能力,候选观察,2026-06-26
eclipse-oniro-mirrors/third_party_cangjie_compiler,终端与运行环境,buildable,50,GitHub repo search,https://github.com/eclipse-oniro-mirrors/third_party_cangjie_compiler,,,,Other,,C++,cmake,,发现鸿蒙相关构建/工程线索: cmake,公开源码仓库: https://github.com/eclipse-oniro-mirrors/third_party_cangjie_compiler; LICENSE: Other; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
cangjie-bot/cangjie_compiler,终端与运行环境,buildable,50,GitHub repo search,https://github.com/cangjie-bot/cangjie_compiler,,,,Other,mirror to https://gitcode.com/Cangjie/cangjie_compiler,C++,cmake,,发现鸿蒙相关构建/工程线索: cmake,公开源码仓库: https://github.com/cangjie-bot/cangjie_compiler; LICENSE: Other; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
cangjielanguage/cangjie_compiler,终端与运行环境,buildable,50,GitHub repo search,https://github.com/cangjielanguage/cangjie_compiler,,,,Other,,C++,cmake,,发现鸿蒙相关构建/工程线索: cmake,公开源码仓库: https://github.com/cangjielanguage/cangjie_compiler; LICENSE: Other; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
CJPLUK/cangjie_compiler,终端与运行环境,buildable,50,GitHub repo search,https://github.com/CJPLUK/cangjie_compiler,,,,Other,,C++,cmake,,发现鸿蒙相关构建/工程线索: cmake,公开源码仓库: https://github.com/CJPLUK/cangjie_compiler; LICENSE: Other; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
openharmony/developtools_global_resource_tool,开发工具,buildable,50,GitHub repo search,https://github.com/openharmony/developtools_global_resource_tool,,,,Apache-2.0,暂无描述,"Qt, C++","qmake, cmake",,"发现鸿蒙相关构建/工程线索: qmake, cmake",公开源码仓库: https://github.com/openharmony/developtools_global_resource_tool; LICENSE: Apache-2.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
openharmony/communication_fusion_connectivity,终端与运行环境,buildable,50,GitHub repo search,https://github.com/openharmony/communication_fusion_connectivity,,,,Apache-2.0,1、基于蓝牙通信技术，为应用提供设备回连/断连的通知功能，主要功能特性包括：n 1）动态监听并发现应用预先注册的蓝牙设备（以蓝牙设备地址的方式）；n 2）采用进程拉起机制，当目标设备连接时自动拉起应用的PartnerAgentExtensionAbility进程。n 3）采用进程销毁机制，当目标设备断连时自动销毁应用的PartnerAgentExtensionAbility进程。,"ArkTS, C++","DevEco, ArkTS, Stage Model",,"发现鸿蒙相关构建/工程线索: DevEco, ArkTS, Stage Model",公开源码仓库: https://github.com/openharmony/communication_fusion_connectivity; LICENSE: Apache-2.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
Tencent-RTC/TUIKit_Harmony,终端与运行环境,buildable,50,GitHub repo search,https://github.com/Tencent-RTC/TUIKit_Harmony,,,,MIT,,"ArkTS, Qt, TypeScript","DevEco, hvigor, ArkTS, Stage Model, qmake, npm",,"发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, qmake, npm",公开源码仓库: https://github.com/Tencent-RTC/TUIKit_Harmony; LICENSE: MIT; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
LiMingKuan-UESTC/HarmonyOs-Clock-Demo,开发工具,buildable,50,GitHub repo search,https://github.com/LiMingKuan-UESTC/HarmonyOs-Clock-Demo,,,,Apache-2.0,一个基于 HarmonyOS ArkTS 的翻页时钟与饭点提醒 Demo 应用，支持三餐闹钟设置与通知提醒。,"ArkTS, Qt, HAP, JavaScript","DevEco, hvigor, ArkTS, Stage Model, qmake, npm","HAP, Release","发现 HAP 安装包或 HAP 安装线索; 发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, qmake, npm",公开源码仓库: https://github.com/LiMingKuan-UESTC/HarmonyOs-Clock-Demo; LICENSE: Apache-2.0; README 可访问; 源码目录结构可访问; Release 页面可访问: https://github.com/LiMingKuan-UESTC/HarmonyOs-Clock-Demo/releases/tag/v1.0.0,缺少明确 PC 运行证据; 可能依赖高权限或系统能力,候选观察,2026-06-26
OSSD-Course-SYSU-2/2026Spring-25307082-Lab1,开发工具,buildable,50,GitHub repo search,https://github.com/OSSD-Course-SYSU-2/2026Spring-25307082-Lab1,,,,Apache-2.0,,"ArkTS, TypeScript","DevEco, hvigor, ArkTS, Stage Model, npm",,"发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, npm",公开源码仓库: https://github.com/OSSD-Course-SYSU-2/2026Spring-25307082-Lab1; LICENSE: Apache-2.0; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据,候选观察,2026-06-26
fengshiyuan520/harmonyos-demo-work2,开发工具,buildable,50,GitHub repo search,https://github.com/fengshiyuan520/harmonyos-demo-work2,,,,Other,鸿蒙作业课程2,"ArkTS, Qt, HAP, C++","DevEco, hvigor, ArkTS, Stage Model, qmake, npm",HAP,"发现 HAP 安装包或 HAP 安装线索; 发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model, qmake, npm",公开源码仓库: https://github.com/fengshiyuan520/harmonyos-demo-work2; LICENSE: Other; README 可访问; 源码目录结构可访问,缺少明确 PC 运行证据; 可能依赖高权限或系统能力,候选观察,2026-06-26
happyphper/blog,开发工具,buildable,50,GitHub code search,https://github.com/happyphper/blog,,,,MIT,,"Qt, Rust, Flutter, WebView",npm,"HAP, Release",发现 HAP 安装包或 HAP 安装线索; 发现鸿蒙相关构建/工程线索: npm,公开源码仓库: https://github.com/happyphper/blog; LICENSE: MIT; README 可访问; 源码目录结构可访问; Release 页面可访问: https://github.com/happyphper/blog/releases/tag/v1.0.1,缺少明确 PC 运行证据; 最近 12 个月可能未维护,候选观察,2026-06-26
OHPG/FinVideo,开发工具,buildable,50,GitHub code search,https://github.com/OHPG/FinVideo,,,,GPL-3.0,Jellyfin video client for HarmonyOS.,ArkTS,ArkTS,"Release, 应用市场",发现鸿蒙相关构建/工程线索: ArkTS,公开源码仓库: https://github.com/OHPG/FinVideo; LICENSE: GPL-3.0; README 可访问; Release 页面可访问: https://github.com/OHPG/FinVideo/releases/tag/v0.3.3,缺少明确 PC 运行证据; 最近 12 个月可能未维护,候选观察,2026-06-26
Tencent/BqLog,开发工具,buildable,50,GitHub code search,https://github.com/Tencent/BqLog,,,,Other,"Maybe the world's fastest logging library. Lightweight & industrial-grade, battle-tested in Honor of Kings. C++/Python/Java/C#/Kotlin/TS, Unity/Unreal/HarmonyOS. 可能是全球最快的日志库——轻量级且工业级，源自《王者荣耀》，支持多语言多平台","ArkTS, Qt, C++","hvigor, ArkTS, Stage Model, qmake, cmake, npm",Release,"发现鸿蒙相关构建/工程线索: hvigor, ArkTS, Stage Model, qmake, cmake, npm",公开源码仓库: https://github.com/Tencent/BqLog; LICENSE: Other; README 可访问; 源码目录结构可访问; Release 页面可访问: https://github.com/Tencent/BqLog/releases/tag/Release_2.3.1,缺少明确 PC 运行证据; 最近 12 个月可能未维护,候选观察,2026-06-26
dgh1818/flutter_flutter,终端与运行环境,buildable,50,GitHub code search,https://github.com/dgh1818/flutter_flutter,,,,BSD-3-Clause,,"ArkTS, Flutter, HAP","DevEco, hvigor, ArkTS, Stage Model","HAP, Release","发现 HAP 安装包或 HAP 安装线索; 发现鸿蒙相关构建/工程线索: DevEco, hvigor, ArkTS, Stage Model",公开源码仓库: https://github.com/dgh1818/flutter_flutter; LICENSE: BSD-3-Clause; README 可访问; Release 页面可访问: https://github.com/dgh1818/flutter_flutter/releases/tag/3.27.4-ohos-dev1,缺少明确 PC 运行证据; 最近 12 个月可能未维护,候选观察,2026-06-26
Yebingiscn/SweetVideo,开发工具,buildable,50,GitHub code search,https://github.com/Yebingiscn/SweetVideo,,,,GPL-3.0,为 Harmony OS Next 开发的原生播放器，基于 流心视频 二次开发,ArkTS,ArkTS,"Release, 应用市场",发现鸿蒙相关构建/工程线索: ArkTS,公开源码仓库: https://github.com/Yebingiscn/SweetVideo; LICENSE: GPL-3.0; README 可访问; Release 页面可访问: https://github.com/Yebingiscn/SweetVideo/releases/tag/Release_1.0.16,缺少明确 PC 运行证据; 最近 12 个月可能未维护,候选观察,2026-06-26
深圳开源共创 / HarmonyOs_PC-PGC,桌面软件移植项目,buildable,50,GitCode,https://gitcode.com/szkygc/HarmonyOs_PC-PGC,,,,License 不明确,本项目集合包含了多个基于 Qt for HarmonyOS 开发的开源项目，涵盖了 UI 组件、动画效果、图形处理、文本编辑等多个领域的开发实践。,Qt,Qt for HarmonyOS,,文本明确命中鸿蒙 PC 关键词: harmonyos_pc; 发现鸿蒙相关构建/工程线索: Qt for HarmonyOS; 发现 Qt/Electron for HarmonyOS/OpenHarmony 构建说明,GitCode 仓库可访问: https://gitcode.com/szkygc/HarmonyOs_PC-PGC; 公开源码仓库: https://gitcode.com/szkygc/HarmonyOs_PC-PGC; GitCode 来源页面可访问: https://gitcode.com/szkygc/HarmonyOs_PC-PGC,License 不明确,候选观察,2026-06-26
OpenHarmony PC Developer / ohos_XHbj,原生鸿蒙 PC 应用,buildable,50,GitCode,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_XHbj,,,,License 不明确,自主开发的鸿蒙pc开源笔记,ArkTS,ArkTS,,文本明确命中鸿蒙 PC 关键词: openharmony pc; 文本明确命中鸿蒙 PC 关键词: 鸿蒙pc; 发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_XHbj; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_XHbj; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_XHbj,License 不明确,候选观察,2026-06-26
URL Time CN 开源中心 / Electronfor鸿蒙PC,桌面软件移植项目,buildable,50,GitCode,https://gitcode.com/url_time/Electron_for_Harmony,,,,Apache-2.0,,Electron,,,文本明确命中鸿蒙 PC 关键词: 鸿蒙pc,GitCode 仓库可访问: https://gitcode.com/url_time/Electron_for_Harmony; GitCode License: Apache-2.0; 公开源码仓库: https://gitcode.com/url_time/Electron_for_Harmony; License 线索: Apache-2.0; GitCode 来源页面可访问: https://gitcode.com/url_time/Electron_for_Harmony,构建或运行步骤不完整,候选观察,2026-06-26
OpenHarmony PC Developer / FtpNextServer,原生鸿蒙 PC 应用,buildable,50,GitCode,https://gitcode.com/OpenHarmonyPCDeveloper/FtpNextServer,,,,License 不明确,FtpServer 是一款轻量级开源 FTP 服务器软件，支持 HarmonyOS 系统，一键部署即可快速共享与管理本地文件。,ArkTS,ArkTS,,文本明确命中鸿蒙 PC 关键词: openharmony pc; 发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/FtpNextServer; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/FtpNextServer; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/FtpNextServer,License 不明确,候选观察,2026-06-26
qq8864 / LibMediaInfoDemo,桌面软件移植项目,buildable,50,GitCode,https://gitcode.com/qq8864/LibMediaInfoDemo,,,,License 不明确,在 HarmonyOS/鸿蒙PC ArkTS 侧调用 C/C++ 三方库完整指南demo演示项目。,"ArkTS, C++",ArkTS,,文本明确命中鸿蒙 PC 关键词: 鸿蒙pc; 发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/qq8864/LibMediaInfoDemo; 公开源码仓库: https://gitcode.com/qq8864/LibMediaInfoDemo; GitCode 来源页面可访问: https://gitcode.com/qq8864/LibMediaInfoDemo,License 不明确,候选观察,2026-06-26
OpenHarmony PC Developer / ohos_tuxpaint,桌面软件移植项目,buildable,50,GitCode,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_tuxpaint,,,,License 不明确,"开源儿童绘画软件（基于 SDL2），经 ArkTS Stage UIAbility 在 XComponent 上加载 Qt OpenHarmony QPA 插件、启动原生 libentry.so 以 Qt for HarmonyOS 管线承载；针对原应用为 SDL2 而非 Qt、SDL 栈尚未交叉编译的问题，先以自包含 Qt Widgets 外壳忠实复刻 Tux Paint 经典工作区（左侧工具列、画布、右侧选择列、底部 17 色调色板与 Tux 提示栏），最终在鸿蒙 PC 跑通""ArkTS → XComponent → Qt QPA → libentry.so → 可交互窗口""的完整启动主流程。","ArkTS, Qt","ArkTS, Qt for HarmonyOS",,"文本明确命中鸿蒙 PC 关键词: openharmony pc; 文本明确命中鸿蒙 PC 关键词: 鸿蒙 pc; 发现鸿蒙相关构建/工程线索: ArkTS, Qt for HarmonyOS; 发现 Qt/Electron for HarmonyOS/OpenHarmony 构建说明",GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_tuxpaint; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_tuxpaint; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_tuxpaint,License 不明确,候选观察,2026-06-26
OpenHarmony PC Developer / ohos_qt_helloworld,桌面软件移植项目,buildable,50,GitCode,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_qt_helloworld,,,,License 不明确,鸿蒙PC上的QT应用入门，helloworld,"ArkTS, Qt",ArkTS,,文本明确命中鸿蒙 PC 关键词: openharmony pc; 文本明确命中鸿蒙 PC 关键词: 鸿蒙pc; 发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_qt_helloworld; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_qt_helloworld; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_qt_helloworld,License 不明确,候选观察,2026-06-26
